Name,Af_m2,Aroof_m2,GFA_m2,Aocc_m2,people0,PV_MWhyr,GRID_MWhyr,GRID_a_MWhyr,GRID_l_MWhyr,GRID_v_MWhyr,GRID_ve_MWhyr,GRID_data_MWhyr,GRID_pro_MWhyr,GRID_aux_MWhyr,GRID_ww_MWhyr,GRID_hs_MWhyr,GRID_cs_MWhyr,GRID_cdata_MWhyr,GRID_cre_MWhyr,E_sys_MWhyr,Eal_MWhyr,Ea_MWhyr,El_MWhyr,Ev_MWhyr,Eve_MWhyr,Edata_MWhyr,Epro_MWhyr,Eaux_MWhyr,E_ww_MWhyr,E_hs_MWhyr,E_cs_MWhyr,E_cre_MWhyr,E_cdata_MWhyr,Qhs_sen_shu_MWhyr,Qhs_sen_ahu_MWhyr,Qhs_lat_ahu_MWhyr,Qhs_sen_aru_MWhyr,Qhs_lat_aru_MWhyr,Qhs_sen_sys_MWhyr,Qhs_lat_sys_MWhyr,Qhs_em_ls_MWhyr,Qhs_dis_ls_MWhyr,Qhs_sys_shu_MWhyr,Qhs_sys_ahu_MWhyr,Qhs_sys_aru_MWhyr,Qcs_sys_scu_MWhyr,Qcs_sys_ahu_MWhyr,Qcs_sys_aru_MWhyr,DH_hs_MWhyr,Qhs_sys_MWhyr,Qhs_MWhyr,DH_ww_MWhyr,Qww_sys_MWhyr,Qww_MWhyr,DC_cs_MWhyr,Qcs_sys_MWhyr,Qcs_MWhyr,DC_cre_MWhyr,Qcre_sys_MWhyr,Qcre_MWhyr,DC_cdata_MWhyr,Qcdata_sys_MWhyr,Qcdata_MWhyr,NG_hs_MWhyr,COAL_hs_MWhyr,OIL_hs_MWhyr,WOOD_hs_MWhyr,SOLAR_hs_MWhyr,NG_ww_MWhyr,COAL_ww_MWhyr,OIL_ww_MWhyr,WOOD_ww_MWhyr,SOLAR_ww_MWhyr,Qcs_sen_scu_MWhyr,Qcs_sen_ahu_MWhyr,Qcs_lat_ahu_MWhyr,Qcs_sen_aru_MWhyr,Qcs_lat_aru_MWhyr,Qcs_sen_sys_MWhyr,Qcs_lat_sys_MWhyr,Qcs_em_ls_MWhyr,Qcs_dis_ls_MWhyr,Qhpro_sys_MWhyr,Qcpro_sys_MWhyr,QH_sys_MWhyr,QC_sys_MWhyr,PV0_kW,GRID0_kW,GRID_a0_kW,GRID_l0_kW,GRID_v0_kW,GRID_ve0_kW,GRID_data0_kW,GRID_pro0_kW,GRID_aux0_kW,GRID_ww0_kW,GRID_hs0_kW,GRID_cs0_kW,GRID_cdata0_kW,GRID_cre0_kW,E_sys0_kW,Eal0_kW,Ea0_kW,El0_kW,Ev0_kW,Eve0_kW,Edata0_kW,Epro0_kW,Eaux0_kW,E_ww0_kW,E_hs0_kW,E_cs0_kW,E_cre0_kW,E_cdata0_kW,Qhs_sen_shu0_kW,Qhs_sen_ahu0_kW,Qhs_lat_ahu0_kW,Qhs_sen_aru0_kW,Qhs_lat_aru0_kW,Qhs_sen_sys0_kW,Qhs_lat_sys0_kW,Qhs_em_ls0_kW,Qhs_dis_ls0_kW,Qhs_sys_shu0_kW,Qhs_sys_ahu0_kW,Qhs_sys_aru0_kW,Qcs_sys_scu0_kW,Qcs_sys_ahu0_kW,Qcs_sys_aru0_kW,DH_hs0_kW,Qhs_sys0_kW,Qhs0_kW,DH_ww0_kW,Qww_sys0_kW,Qww0_kW,DC_cs0_kW,Qcs_sys0_kW,Qcs0_kW,DC_cre0_kW,Qcre_sys0_kW,Qcre0_kW,DC_cdata0_kW,Qcdata_sys0_kW,Qcdata0_kW,NG_hs0_kW,COAL_hs0_kW,OIL_hs0_kW,WOOD_hs0_kW,SOLAR_hs0_kW,NG_ww0_kW,COAL_ww0_kW,OIL_ww0_kW,WOOD_ww0_kW,SOLAR_ww0_kW,Qcs_sen_scu0_kW,Qcs_sen_ahu0_kW,Qcs_lat_ahu0_kW,Qcs_sen_aru0_kW,Qcs_lat_aru0_kW,Qcs_sen_sys0_kW,Qcs_lat_sys0_kW,Qcs_em_ls0_kW,Qcs_dis_ls0_kW,Qhpro_sys0_kW,Qcpro_sys0_kW,QH_sys0_kW,QC_sys0_kW
B1107,1457.824,933.270,5831.297,5831.297,291.000,0.000,932.193,377.356,283.017,0.000,78.119,0.000,0.000,0.752,0.000,0.000,192.951,0.000,0.000,739.243,660.373,377.356,283.017,0.000,78.119,0.000,0.000,0.752,0.000,0.000,192.951,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-529.809,0.000,0.000,0.000,0.000,0.000,0.000,0.000,529.809,-514.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-379.694,-134.628,-379.694,134.628,-14.663,-0.824,0.000,0.000,0.000,529.809,0.000,233.620,75.574,56.680,0.000,29.609,0.000,0.000,0.347,0.000,0.000,71.411,0.000,0.000,162.209,132.254,75.574,56.680,0.000,29.609,0.000,0.000,0.347,0.000,0.000,71.411,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,196.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,63.027,0.000,0.000,0.000,0.000,0.000,196.083
B1108,639.041,823.570,2556.163,2556.163,127.000,0.000,404.985,165.415,124.061,0.000,32.945,0.000,0.000,0.303,0.000,0.000,82.261,0.000,0.000,322.724,289.476,165.415,124.061,0.000,32.945,0.000,0.000,0.303,0.000,0.000,82.261,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-225.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,225.873,-218.969,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-160.009,-58.960,-160.009,58.960,-6.160,-0.744,0.000,0.000,0.000,225.873,0.000,102.108,33.128,24.846,0.000,13.010,0.000,0.000,0.145,0.000,0.000,31.053,0.000,0.000,71.119,57.974,33.128,24.846,0.000,13.010,0.000,0.000,0.145,0.000,0.000,31.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.624,0.000,0.000,0.000,0.000,0.000,85.267
B1109,2732.045,1816.850,10928.182,10928.182,546.000,0.000,1695.809,707.186,530.390,0.000,128.412,0.000,0.000,1.338,0.000,0.000,328.484,0.000,0.000,1367.325,1237.576,707.186,530.390,0.000,128.412,0.000,0.000,1.338,0.000,0.000,328.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-901.959,0.000,0.000,0.000,0.000,0.000,0.000,0.000,901.959,-876.559,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-624.127,-252.431,-624.127,252.431,-24.226,-1.175,0.000,0.000,0.000,901.959,0.000,419.966,141.629,106.222,0.000,49.097,0.000,0.000,0.611,0.000,0.000,122.407,0.000,0.000,297.559,247.851,141.629,106.222,0.000,49.097,0.000,0.000,0.611,0.000,0.000,122.407,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,336.107,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,118.125,0.000,0.000,0.000,0.000,0.000,336.107
B1110,194.446,259.260,1037.046,1037.046,51.000,0.000,160.542,67.109,50.332,0.000,12.651,0.000,0.000,0.099,0.000,0.000,30.350,0.000,0.000,130.192,117.442,67.109,50.332,0.000,12.651,0.000,0.000,0.099,0.000,0.000,30.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-83.337,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.337,-80.665,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-61.397,-19.268,-61.397,19.268,-2.351,-0.321,0.000,0.000,0.000,83.337,0.000,40.721,13.440,10.080,0.000,5.302,0.000,0.000,0.051,0.000,0.000,11.936,0.000,0.000,28.872,23.520,13.440,10.080,0.000,5.302,0.000,0.000,0.051,0.000,0.000,11.936,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32.774,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.456,0.000,0.000,0.000,0.000,0.000,32.774
B1111,33.537,138.690,134.148,134.148,0.000,0.000,4.077,0.000,4.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.077,4.077,0.000,4.077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.604,0.000,0.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.604,0.604,0.000,0.604,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1112,13044.099,3227.070,55437.421,55437.421,2771.000,0.000,8551.942,3587.475,2690.606,0.000,640.291,0.000,0.000,8.141,0.000,0.000,1625.429,0.000,0.000,6926.513,6278.082,3587.475,2690.606,0.000,640.291,0.000,0.000,8.141,0.000,0.000,1625.429,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-4463.143,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4463.143,-4340.086,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-3115.008,-1225.078,-3115.008,1225.078,-121.280,-1.777,0.000,0.000,0.000,4463.143,0.000,2103.622,718.469,538.852,0.000,242.112,0.000,0.000,3.634,0.000,0.000,600.555,0.000,0.000,1503.067,1257.321,718.469,538.852,0.000,242.112,0.000,0.000,3.634,0.000,0.000,600.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1649.019,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,564.661,0.000,0.000,0.000,0.000,0.000,1649.019
B1113,1234.157,987.480,5923.953,5923.953,295.000,0.000,903.818,383.352,287.514,0.000,66.465,0.000,0.000,0.616,0.000,0.000,165.872,0.000,0.000,737.946,670.866,383.352,287.514,0.000,66.465,0.000,0.000,0.616,0.000,0.000,165.872,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-455.454,0.000,0.000,0.000,0.000,0.000,0.000,0.000,455.454,-442.296,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-322.786,-119.510,-322.786,119.510,-12.424,-0.735,0.000,0.000,0.000,455.454,0.000,225.926,76.774,57.581,0.000,26.992,0.000,0.000,0.305,0.000,0.000,64.274,0.000,0.000,161.652,134.355,76.774,57.581,0.000,26.992,0.000,0.000,0.305,0.000,0.000,64.274,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,176.484,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,53.566,0.000,0.000,0.000,0.000,0.000,176.484
B1114,5137.205,2217.580,20548.821,20548.821,1027.000,0.000,3249.390,1329.759,997.319,0.000,262.679,0.000,0.000,2.909,0.000,0.000,656.725,0.000,0.000,2592.665,2327.078,1329.759,997.319,0.000,262.679,0.000,0.000,2.909,0.000,0.000,656.725,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1803.252,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1803.252,-1752.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1277.609,-474.611,-1277.609,474.611,-49.608,-1.424,0.000,0.000,0.000,1803.252,0.000,806.646,266.313,199.735,0.000,98.412,0.000,0.000,1.309,0.000,0.000,240.878,0.000,0.000,565.768,466.047,266.313,199.735,0.000,98.412,0.000,0.000,1.309,0.000,0.000,240.878,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,661.408,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,222.099,0.000,0.000,0.000,0.000,0.000,661.408
B1115,2240.694,1471.410,8962.776,8962.776,447.000,0.000,1423.909,580.001,435.000,0.000,116.969,0.000,0.000,1.136,0.000,0.000,290.803,0.000,0.000,1133.106,1015.001,580.001,435.000,0.000,116.969,0.000,0.000,1.136,0.000,0.000,290.803,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-798.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,798.493,-775.491,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-568.564,-206.927,-568.564,206.927,-22.000,-1.002,0.000,0.000,0.000,798.493,0.000,356.129,116.158,87.118,0.000,44.469,0.000,0.000,0.524,0.000,0.000,107.860,0.000,0.000,248.269,203.276,116.158,87.118,0.000,44.469,0.000,0.000,0.524,0.000,0.000,107.860,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,296.165,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,96.876,0.000,0.000,0.000,0.000,0.000,296.165
B1116,270.797,361.130,1444.249,1444.249,72.000,0.000,221.243,93.460,70.095,0.000,16.788,0.000,0.000,0.137,0.000,0.000,40.761,0.000,0.000,180.482,163.556,93.460,70.095,0.000,16.788,0.000,0.000,0.137,0.000,0.000,40.761,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-111.923,0.000,0.000,0.000,0.000,0.000,0.000,0.000,111.923,-108.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-81.372,-27.023,-81.372,27.023,-3.118,-0.411,0.000,0.000,0.000,111.923,0.000,55.183,18.717,14.038,0.000,6.674,0.000,0.000,0.068,0.000,0.000,15.687,0.000,0.000,39.497,32.756,18.717,14.038,0.000,6.674,0.000,0.000,0.068,0.000,0.000,15.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,43.073,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.808,0.000,0.000,0.000,0.000,0.000,43.073
B1117,401.600,536.750,2141.867,2141.867,106.000,0.000,327.489,138.605,103.954,0.000,24.688,0.000,0.000,0.208,0.000,0.000,60.036,0.000,0.000,267.454,242.558,138.605,103.954,0.000,24.688,0.000,0.000,0.208,0.000,0.000,60.036,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-164.847,0.000,0.000,0.000,0.000,0.000,0.000,0.000,164.847,-159.741,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-119.869,-39.872,-119.869,39.872,-4.601,-0.505,0.000,0.000,0.000,164.847,0.000,82.025,27.759,20.819,0.000,10.028,0.000,0.000,0.105,0.000,0.000,23.315,0.000,0.000,58.710,48.578,27.759,20.819,0.000,10.028,0.000,0.000,0.105,0.000,0.000,23.315,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,64.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.480,0.000,0.000,0.000,0.000,0.000,64.020
B1118,671.524,896.390,3581.459,3581.459,179.000,0.000,534.253,231.764,173.823,0.000,36.594,0.000,0.000,0.327,0.000,0.000,91.746,0.000,0.000,442.507,405.587,231.764,173.823,0.000,36.594,0.000,0.000,0.327,0.000,0.000,91.746,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-251.919,0.000,0.000,0.000,0.000,0.000,0.000,0.000,251.919,-244.419,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-177.539,-66.880,-177.539,66.880,-6.832,-0.669,0.000,0.000,0.000,251.919,0.000,132.012,46.416,34.812,0.000,14.914,0.000,0.000,0.161,0.000,0.000,35.791,0.000,0.000,96.302,81.227,46.416,34.812,0.000,14.914,0.000,0.000,0.161,0.000,0.000,35.791,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,98.275,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.232,0.000,0.000,0.000,0.000,0.000,98.275
B1119,229.340,925.470,1834.721,1834.721,91.000,0.000,261.397,118.729,89.047,0.000,15.581,0.000,0.000,0.127,0.000,0.000,37.914,0.000,0.000,223.483,207.775,118.729,89.047,0.000,15.581,0.000,0.000,0.127,0.000,0.000,37.914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-104.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,104.105,-100.652,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-75.374,-25.278,-75.374,25.278,-2.864,-0.590,0.000,0.000,0.000,104.105,0.000,64.041,23.778,17.833,0.000,6.893,0.000,0.000,0.068,0.000,0.000,15.598,0.000,0.000,48.571,41.611,23.778,17.833,0.000,6.893,0.000,0.000,0.068,0.000,0.000,15.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.828,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.136,0.000,0.000,0.000,0.000,0.000,42.828
B1120,962.839,961.910,3851.355,3851.355,192.000,0.000,619.686,249.230,186.922,0.000,52.988,0.000,0.000,0.495,0.000,0.000,130.051,0.000,0.000,489.635,436.152,249.230,186.922,0.000,52.988,0.000,0.000,0.495,0.000,0.000,130.051,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-357.096,0.000,0.000,0.000,0.000,0.000,0.000,0.000,357.096,-346.368,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-257.488,-88.880,-257.488,88.880,-9.911,-0.818,0.000,0.000,0.000,357.096,0.000,157.140,49.914,37.435,0.000,20.682,0.000,0.000,0.237,0.000,0.000,48.873,0.000,0.000,108.267,87.349,49.914,37.435,0.000,20.682,0.000,0.000,0.237,0.000,0.000,48.873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,134.196,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41.624,0.000,0.000,0.000,0.000,0.000,134.196
B1121,1504.114,1508.490,6016.458,6016.458,300.000,0.000,952.825,389.338,292.003,0.000,77.458,0.000,0.000,0.781,0.000,0.000,193.245,0.000,0.000,759.580,681.341,389.338,292.003,0.000,77.458,0.000,0.000,0.781,0.000,0.000,193.245,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-530.616,0.000,0.000,0.000,0.000,0.000,0.000,0.000,530.616,-514.988,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-376.082,-138.906,-376.082,138.906,-14.524,-1.104,0.000,0.000,0.000,530.616,0.000,238.359,77.973,58.480,0.000,29.805,0.000,0.000,0.361,0.000,0.000,71.975,0.000,0.000,166.618,136.453,77.973,58.480,0.000,29.805,0.000,0.000,0.361,0.000,0.000,71.975,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,197.631,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.037,0.000,0.000,0.000,0.000,0.000,197.631
B1122,1173.153,2350.290,7038.917,7038.917,2346.000,0.000,1369.677,289.533,75.352,0.000,178.600,0.000,0.000,3.174,335.609,0.000,487.410,0.000,0.000,546.659,364.884,289.533,75.352,0.000,178.600,0.000,0.000,3.174,335.609,0.000,487.410,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1338.342,0.000,0.000,0.000,0.000,302.048,293.162,0.000,1338.342,-1324.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1054.294,-270.317,-1054.294,270.317,-10.413,-3.317,0.000,0.000,302.048,1338.342,0.000,266.706,58.238,15.157,0.000,37.515,0.000,0.000,0.707,74.180,0.000,85.233,0.000,0.000,111.583,73.394,58.238,15.157,0.000,37.515,0.000,0.000,0.707,74.180,0.000,85.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,66.762,64.255,0.000,234.034,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,57.339,0.000,0.000,0.000,0.000,66.762,234.034
B1123,405.646,541.990,2163.443,2163.443,107.000,0.000,325.735,140.001,105.001,0.000,23.172,0.000,0.000,0.198,0.000,0.000,57.362,0.000,0.000,268.373,245.002,140.001,105.001,0.000,23.172,0.000,0.000,0.198,0.000,0.000,57.362,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-157.506,0.000,0.000,0.000,0.000,0.000,0.000,0.000,157.506,-152.693,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-112.430,-40.263,-112.430,40.263,-4.306,-0.507,0.000,0.000,0.000,157.506,0.000,81.494,28.038,21.029,0.000,9.643,0.000,0.000,0.101,0.000,0.000,22.683,0.000,0.000,58.811,49.067,28.038,21.029,0.000,9.643,0.000,0.000,0.101,0.000,0.000,22.683,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.284,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,17.649,0.000,0.000,0.000,0.000,0.000,62.284
