Name,Af_m2,Aroof_m2,GFA_m2,Aocc_m2,people0,PV_MWhyr,GRID_MWhyr,GRID_a_MWhyr,GRID_l_MWhyr,GRID_v_MWhyr,GRID_ve_MWhyr,GRID_data_MWhyr,GRID_pro_MWhyr,GRID_aux_MWhyr,GRID_ww_MWhyr,GRID_hs_MWhyr,GRID_cs_MWhyr,GRID_cdata_MWhyr,GRID_cre_MWhyr,E_sys_MWhyr,Eal_MWhyr,Ea_MWhyr,El_MWhyr,Ev_MWhyr,Eve_MWhyr,Edata_MWhyr,Epro_MWhyr,Eaux_MWhyr,E_ww_MWhyr,E_hs_MWhyr,E_cs_MWhyr,E_cre_MWhyr,E_cdata_MWhyr,Qhs_sen_shu_MWhyr,Qhs_sen_ahu_MWhyr,Qhs_lat_ahu_MWhyr,Qhs_sen_aru_MWhyr,Qhs_lat_aru_MWhyr,Qhs_sen_sys_MWhyr,Qhs_lat_sys_MWhyr,Qhs_em_ls_MWhyr,Qhs_dis_ls_MWhyr,Qhs_sys_shu_MWhyr,Qhs_sys_ahu_MWhyr,Qhs_sys_aru_MWhyr,Qcs_sys_scu_MWhyr,Qcs_sys_ahu_MWhyr,Qcs_sys_aru_MWhyr,DH_hs_MWhyr,Qhs_sys_MWhyr,Qhs_MWhyr,DH_ww_MWhyr,Qww_sys_MWhyr,Qww_MWhyr,DC_cs_MWhyr,Qcs_sys_MWhyr,Qcs_MWhyr,DC_cre_MWhyr,Qcre_sys_MWhyr,Qcre_MWhyr,DC_cdata_MWhyr,Qcdata_sys_MWhyr,Qcdata_MWhyr,NG_hs_MWhyr,COAL_hs_MWhyr,OIL_hs_MWhyr,WOOD_hs_MWhyr,SOLAR_hs_MWhyr,NG_ww_MWhyr,COAL_ww_MWhyr,OIL_ww_MWhyr,WOOD_ww_MWhyr,SOLAR_ww_MWhyr,Qcs_sen_scu_MWhyr,Qcs_sen_ahu_MWhyr,Qcs_lat_ahu_MWhyr,Qcs_sen_aru_MWhyr,Qcs_lat_aru_MWhyr,Qcs_sen_sys_MWhyr,Qcs_lat_sys_MWhyr,Qcs_em_ls_MWhyr,Qcs_dis_ls_MWhyr,Qhpro_sys_MWhyr,Qcpro_sys_MWhyr,QH_sys_MWhyr,QC_sys_MWhyr,PV0_kW,GRID0_kW,GRID_a0_kW,GRID_l0_kW,GRID_v0_kW,GRID_ve0_kW,GRID_data0_kW,GRID_pro0_kW,GRID_aux0_kW,GRID_ww0_kW,GRID_hs0_kW,GRID_cs0_kW,GRID_cdata0_kW,GRID_cre0_kW,E_sys0_kW,Eal0_kW,Ea0_kW,El0_kW,Ev0_kW,Eve0_kW,Edata0_kW,Epro0_kW,Eaux0_kW,E_ww0_kW,E_hs0_kW,E_cs0_kW,E_cre0_kW,E_cdata0_kW,Qhs_sen_shu0_kW,Qhs_sen_ahu0_kW,Qhs_lat_ahu0_kW,Qhs_sen_aru0_kW,Qhs_lat_aru0_kW,Qhs_sen_sys0_kW,Qhs_lat_sys0_kW,Qhs_em_ls0_kW,Qhs_dis_ls0_kW,Qhs_sys_shu0_kW,Qhs_sys_ahu0_kW,Qhs_sys_aru0_kW,Qcs_sys_scu0_kW,Qcs_sys_ahu0_kW,Qcs_sys_aru0_kW,DH_hs0_kW,Qhs_sys0_kW,Qhs0_kW,DH_ww0_kW,Qww_sys0_kW,Qww0_kW,DC_cs0_kW,Qcs_sys0_kW,Qcs0_kW,DC_cre0_kW,Qcre_sys0_kW,Qcre0_kW,DC_cdata0_kW,Qcdata_sys0_kW,Qcdata0_kW,NG_hs0_kW,COAL_hs0_kW,OIL_hs0_kW,WOOD_hs0_kW,SOLAR_hs0_kW,NG_ww0_kW,COAL_ww0_kW,OIL_ww0_kW,WOOD_ww0_kW,SOLAR_ww0_kW,Qcs_sen_scu0_kW,Qcs_sen_ahu0_kW,Qcs_lat_ahu0_kW,Qcs_sen_aru0_kW,Qcs_lat_aru0_kW,Qcs_sen_sys0_kW,Qcs_lat_sys0_kW,Qcs_em_ls0_kW,Qcs_dis_ls0_kW,Qhpro_sys0_kW,Qcpro_sys0_kW,QH_sys0_kW,QC_sys0_kW
B1336,47.522,191.350,380.179,380.179,0.000,0.000,11.555,0.000,11.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,11.555,11.555,0.000,11.555,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.711,0.000,1.711,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.711,1.711,0.000,1.711,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1337,36.758,126.850,294.062,294.062,0.000,0.000,8.937,0.000,8.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.937,8.937,0.000,8.937,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.323,0.000,1.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.323,1.323,0.000,1.323,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1338,102.883,205.770,617.298,617.298,0.000,0.000,18.762,0.000,18.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,18.762,18.762,0.000,18.762,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.778,0.000,2.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.778,2.778,0.000,2.778,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1339,156.787,313.570,940.724,940.724,0.000,0.000,28.591,0.000,28.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.591,28.591,0.000,28.591,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.233,0.000,4.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.233,4.233,0.000,4.233,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1340,13.706,54.860,109.644,109.644,0.000,0.000,3.332,0.000,3.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.332,3.332,0.000,3.332,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.493,0.000,0.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.493,0.493,0.000,0.493,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
B1341,3069.241,2582.720,12276.965,12276.965,614.000,0.000,1888.889,794.469,595.852,0.000,143.286,0.000,0.000,1.429,0.000,0.000,353.854,0.000,0.000,1535.035,1390.321,794.469,595.852,0.000,143.286,0.000,0.000,1.429,0.000,0.000,353.854,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-971.622,0.000,0.000,0.000,0.000,0.000,0.000,0.000,971.622,-938.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-694.774,-243.824,-694.774,243.824,-31.848,-1.176,0.000,0.000,0.000,971.622,0.000,482.811,159.109,119.332,0.000,60.743,0.000,0.000,0.752,0.000,0.000,142.874,0.000,0.000,339.937,278.442,159.109,119.332,0.000,60.743,0.000,0.000,0.752,0.000,0.000,142.874,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,392.306,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,113.472,0.000,0.000,0.000,0.000,0.000,392.306
B1342,14185.863,2570.980,56743.453,56743.453,1621.000,0.000,4536.701,596.487,1491.218,0.000,228.347,0.000,0.000,5.460,1083.411,0.000,1131.779,0.000,0.000,2321.512,2087.705,596.487,1491.218,0.000,228.347,0.000,0.000,5.460,1083.411,0.000,1131.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-3107.666,0.000,0.000,0.000,0.000,975.070,966.337,0.000,3107.666,-3002.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1547.151,-1455.293,-1547.151,1455.293,-103.667,-1.555,0.000,0.000,975.070,3107.666,0.000,979.286,102.138,255.346,0.000,89.708,0.000,0.000,2.034,329.533,0.000,328.904,0.000,0.000,449.226,357.484,102.138,255.346,0.000,89.708,0.000,0.000,2.034,329.533,0.000,328.904,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,296.580,294.167,0.000,903.112,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,468.044,0.000,0.000,0.000,0.000,296.580,903.112
B1343,10694.579,2119.960,42778.314,42778.314,1222.000,0.000,3429.324,449.686,1124.214,0.000,173.064,0.000,0.000,4.305,819.246,0.000,858.810,0.000,0.000,1751.268,1573.900,449.686,1124.214,0.000,173.064,0.000,0.000,4.305,819.246,0.000,858.810,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-2358.142,0.000,0.000,0.000,0.000,737.322,728.479,0.000,2358.142,-2277.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1172.546,-1105.065,-1172.546,1105.065,-79.155,-1.376,0.000,0.000,737.322,2358.142,0.000,738.742,77.001,192.502,0.000,70.239,0.000,0.000,1.671,249.170,0.000,255.000,0.000,0.000,341.413,269.503,77.001,192.502,0.000,70.239,0.000,0.000,1.671,249.170,0.000,255.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,224.253,221.759,0.000,700.184,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,352.677,0.000,0.000,0.000,0.000,224.253,700.184
B1344,267.011,356.010,1424.057,1424.057,70.000,0.000,216.195,92.154,69.115,0.000,16.326,0.000,0.000,0.136,0.000,0.000,38.464,0.000,0.000,177.731,161.269,92.154,69.115,0.000,16.326,0.000,0.000,0.136,0.000,0.000,38.464,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-105.615,0.000,0.000,0.000,0.000,0.000,0.000,0.000,105.615,-101.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-78.917,-22.750,-78.917,22.750,-3.531,-0.417,0.000,0.000,0.000,105.615,0.000,55.976,18.456,13.842,0.000,7.363,0.000,0.000,0.078,0.000,0.000,16.305,0.000,0.000,39.738,32.298,18.456,13.842,0.000,7.363,0.000,0.000,0.078,0.000,0.000,16.305,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,44.771,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.934,0.000,0.000,0.000,0.000,0.000,44.771
B1345,4548.981,1516.330,18195.925,18195.925,519.000,0.000,1476.645,191.276,478.189,0.000,80.920,0.000,0.000,1.427,350.045,0.000,374.790,0.000,0.000,751.811,669.464,191.276,478.189,0.000,80.920,0.000,0.000,1.427,350.045,0.000,374.790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1029.107,0.000,0.000,0.000,0.000,315.040,309.395,0.000,1029.107,-992.584,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-550.668,-441.915,-550.668,441.915,-35.431,-1.093,0.000,0.000,315.040,1029.107,0.000,337.697,32.753,81.882,0.000,34.664,0.000,0.000,0.633,106.428,0.000,121.372,0.000,0.000,149.931,114.634,32.753,81.882,0.000,34.664,0.000,0.000,0.633,106.428,0.000,121.372,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95.785,94.184,0.000,333.267,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,151.184,0.000,0.000,0.000,0.000,95.785,333.267
B1346,4549.582,1516.420,18198.326,18198.326,519.000,0.000,1469.454,191.301,478.252,0.000,79.310,0.000,0.000,1.400,349.839,0.000,369.352,0.000,0.000,750.262,669.553,191.301,478.252,0.000,79.310,0.000,0.000,1.400,349.839,0.000,369.352,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1014.177,0.000,0.000,0.000,0.000,314.855,309.395,0.000,1014.177,-978.394,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-539.681,-438.713,-539.681,438.713,-34.675,-1.108,0.000,0.000,314.855,1014.177,0.000,336.928,32.757,81.892,0.000,32.044,0.000,0.000,0.580,106.360,0.000,114.351,0.000,0.000,147.274,114.649,32.757,81.892,0.000,32.044,0.000,0.000,0.580,106.360,0.000,114.351,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95.724,94.184,0.000,313.989,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,151.226,0.000,0.000,0.000,0.000,95.724,313.989
B1347,4548.617,1516.210,18194.469,18194.469,519.000,0.000,1460.387,191.260,478.151,0.000,77.161,0.000,0.000,1.400,350.046,0.000,362.369,0.000,0.000,747.972,669.411,191.260,478.151,0.000,77.161,0.000,0.000,1.400,350.046,0.000,362.369,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-995.003,0.000,0.000,0.000,0.000,315.041,309.395,0.000,995.003,-960.141,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-524.913,-435.229,-524.913,435.229,-33.697,-1.164,0.000,0.000,315.041,995.003,0.000,328.245,32.750,81.875,0.000,31.042,0.000,0.000,0.560,106.429,0.000,110.195,0.000,0.000,146.200,114.625,32.750,81.875,0.000,31.042,0.000,0.000,0.560,106.429,0.000,110.195,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95.786,94.184,0.000,302.575,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,151.244,0.000,0.000,0.000,0.000,95.786,302.575
B1348,4549.664,1516.550,18198.658,18198.658,519.000,0.000,1489.198,191.304,478.261,0.000,83.997,0.000,0.000,1.427,349.839,0.000,384.370,0.000,0.000,754.989,669.565,191.304,478.261,0.000,83.997,0.000,0.000,1.427,349.839,0.000,384.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1055.413,0.000,0.000,0.000,0.000,314.855,309.395,0.000,1055.413,-1017.645,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-571.533,-446.113,-571.533,446.113,-36.782,-0.986,0.000,0.000,314.855,1055.413,0.000,352.131,32.758,81.894,0.000,39.258,0.000,0.000,0.689,106.360,0.000,133.675,0.000,0.000,154.598,114.652,32.758,81.894,0.000,39.258,0.000,0.000,0.689,106.360,0.000,133.675,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95.724,94.184,0.000,367.049,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,151.184,0.000,0.000,0.000,0.000,95.724,367.049
B1349,4548.779,1516.260,18195.114,18195.114,519.000,0.000,1460.133,191.267,478.168,0.000,77.173,0.000,0.000,1.391,350.047,0.000,362.088,0.000,0.000,747.999,669.435,191.267,478.168,0.000,77.173,0.000,0.000,1.391,350.047,0.000,362.088,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-994.231,0.000,0.000,0.000,0.000,315.042,309.395,0.000,994.231,-959.598,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-524.954,-434.644,-524.954,434.644,-33.513,-1.120,0.000,0.000,315.042,994.231,0.000,331.048,32.751,81.878,0.000,32.150,0.000,0.000,0.590,106.428,0.000,114.639,0.000,0.000,147.370,114.629,32.751,81.878,0.000,32.150,0.000,0.000,0.590,106.428,0.000,114.639,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95.785,94.184,0.000,314.779,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,151.286,0.000,0.000,0.000,0.000,95.785,314.779
B1350,4548.725,1516.240,18194.900,18194.900,519.000,0.000,1485.202,191.265,478.162,0.000,82.896,0.000,0.000,1.451,350.044,0.000,381.384,0.000,0.000,753.774,669.427,191.265,478.162,0.000,82.896,0.000,0.000,1.451,350.044,0.000,381.384,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-1047.214,0.000,0.000,0.000,0.000,315.040,309.395,0.000,1047.214,-1009.726,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-564.191,-445.535,-564.191,445.535,-36.383,-1.105,0.000,0.000,315.040,1047.214,0.000,338.498,32.751,81.877,0.000,34.923,0.000,0.000,0.636,106.428,0.000,122.066,0.000,0.000,150.187,114.628,32.751,81.877,0.000,34.923,0.000,0.000,0.636,106.428,0.000,122.066,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,95.785,94.184,0.000,335.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,151.127,0.000,0.000,0.000,0.000,95.785,335.171
B1351,23.087,92.350,184.699,184.699,5.000,0.000,14.255,1.942,4.854,0.000,0.744,0.000,0.000,0.009,3.653,0.000,3.053,0.000,0.000,7.549,6.795,1.942,4.854,0.000,0.744,0.000,0.000,0.009,3.653,0.000,3.053,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-8.384,0.000,0.000,0.000,0.000,3.288,2.981,0.000,8.384,-7.861,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-5.102,-2.759,-5.102,2.759,-0.317,-0.207,0.000,0.000,3.288,8.384,0.000,3.432,0.332,0.831,0.000,0.333,0.000,0.000,0.004,1.021,0.000,1.056,0.000,0.000,1.483,1.164,0.332,0.831,0.000,0.333,0.000,0.000,0.004,1.021,0.000,1.056,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.919,0.907,0.000,2.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.859,0.000,0.000,0.000,0.000,0.919,2.900
B1352,275.765,1103.060,2206.122,2206.122,0.000,0.000,114.406,28.259,52.562,0.000,9.783,0.000,0.000,0.081,0.000,0.000,23.720,0.000,0.000,90.686,80.822,28.259,52.562,0.000,9.783,0.000,0.000,0.081,0.000,0.000,23.720,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-65.132,0.000,0.000,0.000,0.000,0.000,0.000,0.000,65.132,-62.247,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-46.601,-15.646,-46.601,15.646,-2.068,-0.817,0.000,0.000,0.000,65.132,0.000,36.656,8.438,15.695,0.000,4.157,0.000,0.000,0.047,0.000,0.000,8.319,0.000,0.000,28.338,24.134,8.438,15.695,0.000,4.157,0.000,0.000,0.047,0.000,0.000,8.319,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.842,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.426,0.000,0.000,0.000,0.000,0.000,22.842
